"Area","Sex","Period-Cohort","ERP(t-5)","Deaths","Net mig","ERP(t)","Prelim mig (model rates x pop-at-risk)","Scaled mig (adjusted for pop size)","Prelim in (consistent with total net mig)","Prelim out (consistent with total net mig)","scaling factor a (unsmoothed)","scaling factor b (smoothed)","In-mig (consistent with cohort net mig)","Out-mig (consistent with cohort net mig)","Adjusted net mig"
"Goulburn - Yass","Males","75-79 - 80-84",599,173.008847096381,18.0088470963811,444,124.96872801213,51.3988177122961,50.8869200267261,51.9158648398122,1.20239172107877,1.64916660667739,110.512133344326,31.4800606740445,18.0088470963811
"Goulburn - Yass","Males","80+ - 85+",486,271.659110928624,48.6591109286243,263,50.529440542972,20.7824272910933,20.5754482805957,20.9914884098494,2.73758319809126,1.96998745958502,74.0701447824917,10.655645703588,48.6591109286243
"Queanbeyan","Females","Birth - 0-4",1657.32318055643,9.73975430365153,-27.5834262527747,1620,1119.47520159988,422.196808840016,462.021203577825,385.805118930365,0.883344471564548,0.883344471564548,408.12387592607,436.75500481374,-28.63112888767
"Queanbeyan","Females","0-4 - 5-9",1576,1.46977430478744,119.469774304787,1694,1866.51683359773,703.934709464688,770.334485949,643.258330280622,1.00131232657529,1.00131232657529,771.345416366774,642.415271647267,128.930144719507
"Queanbeyan","Females","5-9 - 10-14",1485,0.808772112926015,155.808772112926,1640,1362.08750846896,513.695165926491,562.150290727098,469.416680644127,1.08841207862885,1.08841207862885,611.851166432093,431.285806048279,180.565360383813
"Queanbeyan","Females","10-14 - 15-19",1369,1.45370610037735,131.453706100377,1499,1334.33814752697,503.229823219199,550.697787694775,459.853408958282,1.06132377327242,1.06132377327242,584.468653968993,433.28286856366,151.185785405333
"Queanbeyan","Females","15-19 - 20-24",1292,2.31379886482803,39.313798864828,1329,2346.69592264979,885.028563781206,968.510310067011,808.742612821983,0.933081380353748,0.933081380353748,903.698937004163,866.743919501828,36.9550175023351
"Queanbeyan","Females","20-24 - 25-29",1596,2.93198199593289,-90.0680180040671,1503,3495.01041317243,1318.10176875309,1442.43384337879,1204.48662568838,0.872163250823953,0.872163250823953,1258.03778993973,1381.03345279736,-122.995662857629
"Queanbeyan","Females","25-29 - 30-34",1875,4.31924007755217,59.3192400775522,1930,3777.02331035576,1424.45959166187,1558.82403942324,1301.67682622361,0.929854107859127,0.929854107859127,1449.47893648726,1399.87210382987,49.6068326573814
"Queanbeyan","Females","30-34 - 35-39",1776,5.63537784202198,204.635377842022,1975,2816.85981250058,1062.34530437817,1162.55273812371,970.775353861192,1.01591759798659,1.01591759798659,1181.05778524737,955.565053489711,225.492731757654
"Queanbeyan","Females","35-39 - 40-44",1625,7.50773055633046,267.50773055633,1885,1927.16058080077,726.805780220549,795.362907330888,664.158005475404,1.07499710491711,1.07499710491711,855.012822739162,617.823064301754,237.189758437408
"Queanbeyan","Females","40-44 - 45-49",1434,10.6525336637693,215.652533663769,1639,1289.56217084782,486.343094116479,532.218190641525,444.422248908258,1.19508738411506,1.19508738411506,636.047245232232,371.87427029643,264.172974935803
"Queanbeyan","Females","45-49 - 50-54",1311,15.7865009136915,258.786500913691,1554,1013.28970732897,382.150207752106,418.197142271743,349.210375976416,1.26912194889877,1.19723375218602,500.679733795471,291.681031660521,255.584133110645
"Queanbeyan","Females","50-54 - 55-59",1048,18.7492043000739,113.749204300074,1143,718.403729690756,270.937455068889,296.494067373861,247.583721351983,1.12749192354424,1.16132580167113,344.326210483684,213.19058010742,114.706644307396
"Queanbeyan","Females","55-59 - 60-64",795,21.4243875631317,38.4243875631317,812,505.041980161775,190.47059912521,208.43704549971,174.052789148591,1.08736353257039,1.08569148101319,226.298324626594,160.315146791206,66.5782137886301
"Queanbeyan","Females","60-64 - 65-69",607,25.7640044715424,21.7640044715424,603,350.075159554728,132.026698766474,144.480330005545,120.646521132007,1.04221898692495,1.0262096922837,148.267114996038,117.56517409568,34.8208616306609
"Queanbeyan","Females","65-69 - 70-74",581,39.8442749924258,7.84427499242576,549,274.755929032922,103.620943350771,113.395155909229,94.689229136901,0.949046557355766,0.964917509284947,109.416971404912,98.1319420839099,7.84427499242576
"Queanbeyan","Females","70-74 - 75-79",515,58.489977871377,-1.510022128623,455,176.311471338777,66.4937824926693,72.7659157398951,60.7622822474603,0.903486983574125,0.923873248571007,67.2264829598611,65.7690677172911,-1.510022128623
"Queanbeyan","Females","75-79 - 80-84",360,69.3391330481942,0.339133048194213,291,78.0053827626008,29.4188059080251,32.1937822097529,26.8830215541392,0.91908620478313,1.59522911684268,43.9884133162354,16.8521382103073,0.339133048194213
"Queanbeyan","Females","80+ - 85+",412,204.978968073577,51.978968073577,259,46.9714835836995,17.7147385196007,19.385709793448,16.1877983401922,2.96311416217077,1.94110018347695,27.0704602690071,8.3394965793039,51.978968073577
"Queanbeyan","Males","Birth - 0-4",1751.79060184814,13.1117703255774,-29.6788315225652,1709,1193.16300245166,449.987289884705,492.433066556021,411.200170764215,0.885195186663598,0.885195186663598,435.899380269385,464.530509157055,-28.63112888767
"Queanbeyan","Males","0-4 - 5-9",1610,2.39051513422587,138.390515134226,1746,1908.94999216591,719.937872474359,787.847173112824,657.882084129381,0.999284370086005,0.999284370086005,787.283366108088,658.353221388582,128.930144719507
"Queanbeyan","Males","5-9 - 10-14",1563,1.32194865470027,205.3219486547,1767,1416.91449322289,534.372513641162,584.778062604808,488.311723020551,1.08114212848644,1.08114212848644,632.22819929674,451.662838912927,180.565360383813
"Queanbeyan","Males","10-14 - 15-19",1397,2.91786471028772,170.917864710288,1565,1200.96469694211,452.929606527989,495.652921960831,413.888871386116,1.07895522736895,1.07895522736895,534.787311110334,383.601525705001,151.185785405333
"Queanbeyan","Males","15-19 - 20-24",1336,6.59623613984213,34.5962361398421,1364,1983.45229909294,748.03553483513,818.595192780036,683.55783946857,0.936654924821975,0.936654924821975,766.741218753015,729.78620125068,36.9550175023351
"Queanbeyan","Males","20-24 - 25-29",1613,8.07669228881,-155.92330771119,1449,3137.80603506102,1183.38636967432,1295.01119706877,1081.38315954391,0.867548800236486,0.867548800236486,1123.48541030982,1246.48107316745,-122.995662857629
"Queanbeyan","Males","25-29 - 30-34",1729,9.89442523721057,39.8944252372106,1759,3455.43334554707,1303.17574660379,1426.09990012375,1190.84716743124,0.931361950059761,0.931361950059761,1328.21518395929,1278.60835130191,49.6068326573814
"Queanbeyan","Males","30-34 - 35-39",1828,12.3500856732859,246.350085673286,2062,3093.02753467312,1166.49868878474,1276.53055844983,1065.95112974728,1.00638488780559,1.00638488780559,1284.68106284594,1059.18833108829,225.492731757654
"Queanbeyan","Males","35-39 - 40-44",1758,14.8717863184851,206.871786318485,1950,2209.10813976706,833.138961594894,911.726137488439,761.325688478708,1.05309290448142,1.05309290448142,960.132326219322,722.942567781914,237.189758437408
"Queanbeyan","Males","40-44 - 45-49",1498,18.6934162078358,312.693416207836,1792,1484.71437652382,559.942436341074,612.759909491961,511.67761982916,1.15444426275993,1.15444426275993,707.397161962288,443.224187026485,264.172974935803
"Queanbeyan","Males","45-49 - 50-54",1471,28.3817653075983,252.381765307598,1695,1169.24608530051,440.967307946673,482.562260277996,402.957675483605,1.21622262992719,1.15893696487114,559.25924128794,347.695938345023,255.584133110645
"Queanbeyan","Males","50-54 - 55-59",1141,35.6640843147173,115.664084314717,1221,791.303235494926,298.430639976022,326.580591276969,272.707102795849,1.10614400192631,1.12705671705109,368.074849057226,241.963956800132,114.706644307396
"Queanbeyan","Males","55-59 - 60-64",906,46.7320400141285,94.7320400141285,954,597.162804209972,225.212876475595,246.456444179112,205.800420026958,1.05880351929978,1.06490249132778,262.452081410123,193.257525175243,66.5782137886301
"Queanbeyan","Males","60-64 - 65-69",648,52.8777187897795,47.8777187897795,643,385.510386027873,145.390674597386,159.104884404586,132.858575266175,1.02975995275726,1.09013790332636,173.446265093799,121.873182155011,34.8208616306609
"Queanbeyan","Males","65-69 - 70-74",544,69.0199320486185,53.0199320486185,528,270.286772252962,101.935453821384,111.550679862324,93.1490221179812,1.18185023792205,1.08665215765395,121.21678696016,85.7211035397812,53.0199320486185
"Queanbeyan","Males","70-74 - 75-79",413,78.7774327638258,14.7774327638258,349,142.188727031607,53.6247937604831,58.6830388957757,49.0025492879058,1.04834628228255,1.03667819622051,60.8354269112105,47.2688144368793,14.7774327638258
"Queanbeyan","Males","75-79 - 80-84",259,73.483144068741,-1.51685593125903,184,53.0787598364082,20.0180253998398,21.9062579224518,18.2925510293536,0.879838068456917,1.67168523258592,43.9884133162354,10.9425809792295,-1.51685593125903
"Queanbeyan","Males","80+ - 85+",192,108.446026926113,23.4460269261131,107,20.1712986947245,7.60736631494881,8.32494340861281,6.95164151986243,3.08687134701831,1.98335470773761,27.0704602690071,3.50499156441466,23.4460269261131
"Snowy Mountains","Females","Birth - 0-4",646.93149387651,3.54719446861383,-53.3842994078962,590,407.710104286375,161.862099040042,155.961373723736,167.986075526987,0.846840057563601,0.846840057563601,132.074338701907,198.368126338155,-66.2937876362482
"Snowy Mountains","Females","0-4 - 5-9",701,0.609933862873566,-44.3900661371264,656,774.575945930313,307.508906833821,296.298588900808,319.143361880093,1.00024108859416,1.00024108859416,296.370023111057,319.066438600968,-22.6964154899106
"Snowy Mountains","Females","5-9 - 10-14",650,0.340590112195403,16.3405901121954,666,573.602291566447,227.721780625552,219.420123326033,236.337527229526,1.10345832670999,1.10345832670999,242.120962131843,214.178933185612,27.9420289462305
"Snowy Mountains","Females","10-14 - 15-19",544,0.538803899826053,-24.4611961001739,519,494.561175321188,196.34222723352,189.184519791397,203.770743174581,1.04161402256365,1.04161402256365,197.057248666689,195.629800252741,1.4274484139482
"Snowy Mountains","Females","15-19 - 20-24",516,0.851011867872652,-67.1489881321273,448,863.111358044408,342.657723342172,330.166046075263,355.622017350855,1.00322153380816,1.00322153380816,331.229687155001,354.480047892252,-23.2503607372509
"Snowy Mountains","Females","20-24 - 25-29",545,1.01706377722745,-13.9829362227726,530,1212.37050473068,481.314621950368,463.768171041265,499.524934587658,0.968383696084942,0.968383696084942,449.105535599494,515.83368927748,-66.7281536779867
"Snowy Mountains","Females","25-29 - 30-34",653,1.44277375520862,-33.5572262447914,618,1261.65482981923,500.880642573202,482.620907245367,519.831226410161,0.917182282801481,0.917182282801481,442.651345435028,566.769808093508,-124.118462658481
"Snowy Mountains","Females","30-34 - 35-39",789,2.28359752595932,-55.7164024740407,731,1141.46278725697,453.164051562809,436.643837087927,470.309300592436,0.924243989780226,0.924243989780226,403.565442103093,508.858381328798,-105.292939225705
"Snowy Mountains","Females","35-39 - 40-44",804,3.29612899923226,-63.7038710007677,737,846.083890317375,335.897769054411,323.652527695842,348.606303367918,0.869274883073668,0.869274883073668,281.3430131693,401.031146943164,-119.688133773864
"Snowy Mountains","Females","40-44 - 45-49",617,4.33311652447497,20.333116524475,633,524.553437539792,208.249242700207,200.657461883139,216.12825497846,0.910149608330585,0.910149608330585,182.628310341548,237.464536599523,-54.8362262579747
"Snowy Mountains","Females","45-49 - 50-54",646,6.98683530839817,-17.0131646916018,622,448.464694203537,178.041789953158,171.551229756746,184.77791744584,0.957671680239979,1.01886885196812,174.788204515976,181.35593907784,-28.6551986691005
"Snowy Mountains","Females","50-54 - 55-59",510,9.04514328853406,46.0451432885341,547,346.578157135157,137.592537946822,132.576565851979,142.798286989759,1.18878526733381,1.09590175440756,145.290891110513,130.302088134676,37.4838900357932
"Snowy Mountains","Females","55-59 - 60-64",430,11.7054214563968,29.7054214563968,448,275.934572857522,109.546829207511,105.553270787971,113.69148203399,1.14124831564889,1.17635054079311,124.167647173911,96.6476216837019,20.8422078719105
"Snowy Mountains","Females","60-64 - 65-69",320,14.074385913793,35.074385913793,341,191.239405343533,75.9226009918343,73.154822639711,78.795096937823,1.19901803939662,1.32152199897651,96.6757074496027,59.6245064394299,21.9975955047805
"Snowy Mountains","Females","65-69 - 70-74",297,22.1435439780915,56.1435439780915,331,152.696215427146,60.620842320719,58.4108935983246,62.9144034149631,1.62429964188401,2.02270233914953,118.147851113145,31.1041334146162,56.1435439780915
"Snowy Mountains","Females","70-74 - 75-79",196,27.5566184404323,92.5566184404323,261,83.0663323730113,32.9775759199959,31.7753697317927,34.2252670146267,3.24478933616795,3.12809737459834,99.3964506349122,10.9412409257309,92.5566184404323
"Snowy Mountains","Females","75-79 - 80-84",178,41.6460845189615,76.6460845189615,213,46.8511592322226,18.600046690185,17.9219771047777,19.3037707198518,4.51520314574306,4.99623183207767,71.5335276656532,3.86366593237616,76.6460845189615
"Snowy Mountains","Females","80+ - 85+",207,113.334123927417,70.3341239274174,164,25.9708202824926,10.3104913037997,9.93461963636983,10.7005838992114,7.228703014322,5.87195308003253,42.3863836814856,1.82232108352476,70.3341239274174
"Snowy Mountains","Males","Birth - 0-4",683.806589027471,4.60331316287094,-79.2032758646001,600,418.898655044469,166.303986282672,160.241330800749,172.596019486989,0.851392448064507,0.851392448064507,136.428258911564,202.722046547812,-66.2937876362482
"Snowy Mountains","Males","0-4 - 5-9",701,0.997235157305189,-1.00276484269481,699,796.343858472072,316.150831521697,304.625469955309,328.112249729231,1.00124992747449,1.00124992747449,305.006229699635,327.702645189546,-22.6964154899106
"Snowy Mountains","Males","5-9 - 10-14",665,0.543467780265666,39.5434677802657,704,582.5092916583,231.257885607647,222.827318672624,240.00741908263,1.10242556250301,1.10242556250301,245.650532128706,217.708503182476,27.9420289462305
"Snowy Mountains","Males","10-14 - 15-19",655,1.31609292807035,27.3160929280704,681,541.691031436413,215.052917398086,207.213106833648,223.189343512696,1.0412846429637,1.0412846429637,215.767825966675,214.340377552727,1.4274484139482
"Snowy Mountains","Males","15-19 - 20-24",533,2.64826665762551,20.6482666576255,551,796.319367487683,316.141108529554,304.616101417397,328.102158872247,1.00037258644611,1.00037258644611,304.729597248053,327.979957985304,-23.2503607372509
"Snowy Mountains","Males","20-24 - 25-29",730,3.52662886679914,-119.473371133201,607,1370.10015312756,543.933751822202,524.104504093391,564.513229824592,0.976125870746072,0.976125870746072,511.5919654201,578.320119098087,-66.7281536779867
"Snowy Mountains","Males","25-29 - 30-34",871,4.32030092783019,-214.67969907217,652,1508.78009898744,598.990094296051,577.153753147686,621.652603154748,0.935863531509198,0.935863531509198,540.137149644581,664.255612303062,-124.118462658481
"Snowy Mountains","Males","30-34 - 35-39",888,5.13052402262981,-154.86947597737,728,1284.91837944261,510.116339539197,491.519914453697,529.416351632652,0.936237465867884,0.936237465867884,460.179359131728,565.472298357434,-105.292939225705
"Snowy Mountains","Males","35-39 - 40-44",1005,7.32760345304001,-175.67239654696,822,1088.46833100173,432.125098059383,416.371864158103,448.474348165673,0.904012064152253,0.904012064152253,376.405188372489,496.093322146353,-119.688133773864
"Snowy Mountains","Males","40-44 - 45-49",861,8.99443095957571,-130.005569040424,722,714.377768400368,283.610055000269,273.27097598533,294.340308213242,0.942340060331093,0.942340060331093,257.514187996753,312.350414254727,-54.8362262579747
"Snowy Mountains","Males","45-49 - 50-54",735,12.7027673534007,-40.2972326465993,682,523.317025543533,207.758383536088,200.18449711872,215.618824388434,0.968727532147433,1.02646560056048,205.482500057866,210.059474249015,-28.6551986691005
"Snowy Mountains","Males","50-54 - 55-59",588,17.9226367830522,28.9226367830522,599,397.661702172937,157.872854130533,152.117557784754,163.845899410165,1.16832920920293,1.08673123941656,165.310902108445,150.769475899239,37.4838900357932
"Snowy Mountains","Males","55-59 - 60-64",524,25.9789942874241,11.9789942874241,510,331.971150297372,131.793513682769,126.988946539967,136.779859366607,1.12313697689932,1.1482946139011,145.820723336819,119.115650035077,20.8422078719105
"Snowy Mountains","Males","60-64 - 65-69",452,35.9208050957681,8.92080509576807,425,261.884282375248,103.968822958281,100.178612221025,107.902434538435,1.15341765560106,1.15142821087119,115.348480237214,93.7118211276012,21.9975955047805
"Snowy Mountains","Males","65-69 - 70-74",333,41.2703138462355,16.2703138462355,308,161.61737034902,64.1625668115635,61.8235035929995,66.5901273882918,1.1777300001132,1.18865367975636,73.4867350412494,56.0214707802367,16.2703138462355
"Snowy Mountains","Males","70-74 - 75-79",285,54.6893201208187,13.6893201208187,244,98.7110716531761,39.188582986534,37.7599529050622,40.6712646160789,1.23481338355482,1.72433057171848,65.1106411808487,23.586698097886,13.6893201208187
"Snowy Mountains","Males","75-79 - 80-84",157,49.2652229986819,32.2652229986819,140,35.5855342469825,14.1275607548644,13.6125368184502,14.6620703799946,2.76044833148742,3.93201528418291,71.5335276656532,3.72889455414248,32.2652229986819
"Snowy Mountains","Males","80+ - 85+",113,70.3629739921938,38.3629739921938,81,13.0877322634667,5.19586783248038,5.00645110650731,5.39245105130738,7.80078413750648,5.28061623449695,42.3863836814856,1.02117836476732,38.3629739921938
"South Coast","Females","Birth - 0-4",1662.5235894728,10.6415834058415,118.117993933042,1770,1223.13031285913,566.552188518577,624.492336525099,513.987704158621,0.974623355877097,0.974623355877097,608.644816743622,527.370600200798,81.2742165428237
"South Coast","Females","0-4 - 5-9",1736,1.77811227820768,485.778112278208,2220,2258.08580847481,1045.94207436791,1152.90845773603,948.899989060125,1.13752780992665,1.13752780992665,1311.46543297438,834.177398371745,477.288034602638
"South Coast","Females","5-9 - 10-14",2152,1.1734312832021,231.173431283202,2382,1976.22552428744,915.384799166754,1008.9993536976,830.455765382668,1.05539124285832,1.05539124285832,1064.88908194215,786.870055064644,278.019026877506
"South Coast","Females","10-14 - 15-19",1968,1.92154805667034,-143.07845194333,1823,1763.7642668322,816.973052584082,900.523236562429,741.174621097389,0.840212288512106,0.840212288512106,756.630689450447,882.127804164709,-125.497114714262
"South Coast","Females","15-19 - 20-24",1335,2.13370921644004,-250.86629078356,1082,2164.0458012379,1002.38287928604,1104.89455175332,909.382198592015,0.790955061716256,0.790955061716256,873.921938372005,1149.7267576982,-275.804819326199
"South Coast","Females","20-24 - 25-29",854,2.05967241211549,471.059672412116,1323,2455.19124539412,1137.24102712995,1253.54436999284,1031.7282616769,1.08232688709042,1.08232688709042,1356.74477580408,953.250144649418,403.494631154661
"South Coast","Females","25-29 - 30-34",1122,3.16819948921107,550.168199489211,1669,2770.47885918605,1283.28179296549,1414.52042997953,1164.21942395032,1.11956432412905,1.11956432412905,1583.64660915676,1039.886140402,543.760468754762
"South Coast","Females","30-34 - 35-39",1761,5.82918315836984,363.82918315837,2119,2913.73395694542,1349.6373466614,1487.662032128,1224.41853604186,1.05184457873443,1.05184457873443,1564.78924348289,1164.06792485926,400.721318623632
"South Coast","Females","35-39 - 40-44",2328,10.4958500968415,261.495850096841,2579,2694.18147293145,1247.94095421239,1375.56535502802,1132.15749401365,1.02727603075462,1.02727603075462,1413.08531795675,1102.09667131238,310.988646644373
"South Coast","Females","40-44 - 45-49",2112,15.6650828592819,310.665082859282,2407,1896.36558739385,878.393792120044,968.225351074083,796.896769103493,1.01568817730568,1.01568817730568,983.41504205359,784.588013239873,198.827028813717
"South Coast","Females","45-49 - 50-54",1807,22.266404953657,449.266404953657,2234,1429.21595368809,662.01075871865,729.713261893803,600.589666579231,1.26616717095095,1.22611762774209,894.714293605173,489.830382493744,449.602190281907
"South Coast","Females","50-54 - 55-59",1664,32.843197673977,542.843197673977,2174,1258.43610887865,582.905782074356,642.518379063095,528.824017876616,1.39649753496964,1.27697426277772,820.479433425229,414.122690872641,518.596527427701
"South Coast","Females","55-59 - 60-64",1912,52.5677412329984,171.567741232998,2031,1239.1913676278,573.991645813883,632.692612091897,520.736931595901,1.16825808241256,1.13439846179201,717.725525944215,459.042346349178,293.410334405243
"South Coast","Females","60-64 - 65-69",2069,82.4022291775779,-185.597770822422,1801,1119.66187394776,518.625757547534,571.664566259706,470.507868191991,0.838439767993823,0.878231758922487,502.053977539922,535.744538285956,-81.8644374417268
"South Coast","Females","65-69 - 70-74",2226,140.160170880436,-336.839829119564,1749,966.508688412271,447.68542393672,493.469308014693,406.149350223486,0.62799742636108,0.684671862895712,337.864550400278,593.202922792447,-336.839829119564
"South Coast","Females","70-74 - 75-79",1807,191.87124699662,-240.12875300338,1375,578.374331752565,267.902152364631,295.299964382374,243.04629833503,0.587578394332234,0.557215198297536,164.54562821058,436.180310726647,-240.12875300338
"South Coast","Females","75-79 - 80-84",1299,232.728119370667,-180.271880629333,886,261.815301591832,121.272468309424,133.674758699189,110.020857437683,0.456069774199293,0.929672147012024,86.1879991628411,118.343716966558,-180.271880629333
"South Coast","Females","80+ - 85+",1139,552.312927387522,82.3129273875219,669,126.563997495274,58.6242602400989,64.6196449264875,53.1851249354374,1.74536827250455,1.10071902335192,44.0288526375115,48.3185298037982,82.3129273875219
"South Coast","Males","Birth - 0-4",1757.28743407275,13.7178732253554,44.4304391526058,1788,1248.31799203252,578.219085013056,637.352382959454,524.572150685134,0.97321738236167,0.97321738236167,620.282417785772,539.008201242948,81.2742165428237
"South Coast","Males","0-4 - 5-9",1731,2.7979569270677,468.797956927068,2197,2234.31334005593,1034.93070144418,1140.77097394399,938.910246890917,1.14022253558913,1.14022253558913,1300.7327724369,823.444737834266,477.288034602638
"South Coast","Males","5-9 - 10-14",2187,1.86462247180996,324.86462247181,2510,1998.57278518556,925.736018032086,1020.40917080906,839.84660232171,1.0536207350795,1.0536207350795,1075.12426062971,797.1052337522,278.019026877506
"South Coast","Males","10-14 - 15-19",2129,4.08422251480515,-107.915777485195,2017,1681.02620983186,778.648904474515,858.279755232214,706.406172047394,0.837051780766554,0.837051780766554,718.424597513006,843.921712227269,-125.497114714262
"South Coast","Males","15-19 - 20-24",1434,6.25665213116137,-300.743347868839,1127,1881.34123628778,871.434534459003,960.554384188247,790.583188571397,0.774944167049695,0.774944167049695,744.376017160694,1020.18083648689,-275.804819326199
"South Coast","Males","20-24 - 25-29",959,5.92958989720604,335.929589897206,1289,2303.65381019503,1067.04910673363,1176.17406367013,968.048719445623,1.09482194048143,1.09482194048143,1287.70117073126,884.206539576602,403.494631154661
"South Coast","Males","25-29 - 30-34",1031,7.35273802031244,537.352738020312,1561,2567.79909164507,1189.40081833707,1311.03843769519,1079.04868841825,1.13799821296794,1.13799821296794,1491.9593992294,948.198930474639,543.760468754762
"South Coast","Males","30-34 - 35-39",1458,10.6134540888932,437.613454088893,1885,2658.09538519595,1231.22593066446,1357.14091978259,1116.99328363293,1.0667887573528,1.0667887573528,1447.78267536751,1047.06135674387,400.721318623632
"South Coast","Males","35-39 - 40-44",2133,18.4814431919039,360.481443191904,2475,2745.29943582703,1271.61872055227,1401.66459870749,1153.63844670834,1.02491333594883,1.02491333594883,1436.58473974267,1125.5960930983,310.988646644373
"South Coast","Males","40-44 - 45-49",2345,26.988974768152,86.988974768152,2405,2143.58458616661,992.905274114693,1094.44769104382,900.783921819523,1.00259082219684,1.00259082219684,1097.28321041506,898.456181601341,198.827028813717
"South Coast","Males","45-49 - 50-54",1910,37.9379756101566,449.937975610157,2322,1562.93412286537,723.948820914982,797.985604609423,656.781140257182,1.23166323184522,1.21148685236131,966.749068357903,542.12816175186,449.602190281907
"South Coast","Males","50-54 - 55-59",1647,56.3498571814246,494.349857181425,2085,1250.27251264482,579.124416128444,638.350300459439,525.393485543478,1.40020650304185,1.26743331586344,809.066437993727,414.5334345938,518.596527427701
"South Coast","Males","55-59 - 60-64",1756,96.2529275774872,415.252927577487,2075,1229.96274350989,569.716960495363,627.980763339794,516.858849863286,1.17043021270323,1.13748783472275,714.320478738922,454.386266020388,293.410334405243
"South Coast","Males","60-64 - 65-69",2046,161.868895938969,21.8688959389685,1906,1180.12164646178,546.630636565764,602.533447691312,495.914465789748,0.841826788423165,0.875323586464619,527.411738398052,566.54987190819,-81.8644374417268
"South Coast","Males","65-69 - 70-74",2411,268.096079338104,-389.903920661896,1753,1049.88257431095,486.30408707064,536.037423825946,441.184989312237,0.613713758267462,0.647949295639927,347.325071204663,680.894311145928,-389.903920661896
"South Coast","Males","70-74 - 75-79",2066,350.88006141788,-387.11993858212,1328,633.318293366503,293.352115766726,323.352644138162,266.135024360725,0.488307340229154,0.514124472780374,166.243507689672,517.647064963611,-387.11993858212
"South Coast","Males","75-79 - 80-84",1195,316.325859456183,-166.674140543817,712,228.49028218517,105.836367610444,116.660039159319,96.0169119579636,0.440352319844508,0.412328838144835,86.1879991628411,232.864895867984,-166.674140543817
"South Coast","Males","80+ - 85+",948,476.219509545105,-106.780490454895,365,88.5783116594422,41.0293456047455,45.2253339093106,37.2226594087585,0.308326854360842,0.374339587102675,44.0288526375115,99.4355411268565,-106.780490454895
"Gosford","Females","Birth - 0-4",5173.8319120077,31.1972747417579,46.3653627340621,5189,3585.77581549492,1504.69044153207,1589.21057159317,1424.66540640252,0.920391804978687,0.920391804978687,1462.69638647985,1547.89014710481,-85.1937606249668
"Gosford","Females","0-4 - 5-9",5384,4.94329596454199,234.943295964542,5614,6277.66120364155,2634.27980284718,2782.25021949133,2494.17900341015,0.99716424629843,0.99716424629843,2774.36044313271,2501.27199472784,273.088448404875
"Gosford","Females","5-9 - 10-14",5519,2.89372191828025,145.89372191828,5662,4873.44013830125,2045.02991006661,2159.90150704551,1936.26761193742,0.982370694766282,0.982370694766282,2121.82394410303,1971.01524124565,150.80870285738
"Gosford","Females","10-14 - 15-19",5152,5.13713784076862,-163.862862159231,4983,4715.31280515545,1978.67531932469,2089.81970538707,1873.44200517026,0.927967694575213,0.927967694575213,1939.28517408589,2018.86554469748,-79.5803706115931
"Gosford","Females","15-19 - 20-24",4513,7.57347594863016,-439.42652405137,4066,7681.15388035579,3223.22404366851,3404.27611116855,3051.80099863187,0.879499704590295,0.879499704590295,2994.05983411654,3469.92839531824,-475.8685612017
"Gosford","Females","20-24 - 25-29",4335,8.44683293310385,266.446832933104,4593,10068.8780151028,4225.17895313162,4462.51193857047,4000.46821873718,0.967940975245791,0.967940975245791,4319.44815786588,4132.96711374506,186.481044120821
"Gosford","Females","25-29 - 30-34",4610,11.2084563799606,665.208456379961,5264,9801.40030655788,4112.93792857252,4343.9662112419,3894.19658940078,1.02374951474878,1.02374951474878,4447.13330084399,3803.85683538652,643.276465457465
"Gosford","Females","30-34 - 35-39",5616,17.6963784593913,564.696378459391,6163,8845.58563888146,3711.85172900755,3920.35055524041,3514.44164596944,1.01127816576241,1.01127816576241,3964.56491864915,3475.24723162582,489.317687023335
"Gosford","Females","35-39 - 40-44",6072,26.4888134500275,266.488813450027,6312,6799.41784405605,2853.22328119991,3013.49199572357,2701.47825311429,0.996390382031448,0.996390382031448,3002.61444086772,2711.26488355547,291.349557312242
"Gosford","Females","40-44 - 45-49",5486,38.6617988779754,219.661798877975,5667,4680.27559110504,1963.97273784936,2074.29126361236,1859.52136167139,0.989539259433221,0.989539259433221,2052.59264084377,1879.17896530601,173.413675537761
"Gosford","Females","45-49 - 50-54",5007,56.5283465527262,301.528346552726,5252,3628.39061343382,1522.57278622562,1608.09738741087,1441.59670148295,1.01399350990876,1.02591455607063,1649.77051732396,1405.18203290187,208.89821506358
"Gosford","Females","50-54 - 55-59",3956,69.674131178093,299.674131178093,4186,2669.66826432776,1120.26644332784,1183.19305127303,1060.68650648018,1.07421089886991,1.10227319229152,1304.20198172386,962.271888582468,283.588942986153
"Gosford","Females","55-59 - 60-64",3213,91.2302950183637,508.230295018364,3630,2150.59257638272,902.447966582165,953.139469235187,854.452426612635,1.21861516809588,1.16527356274415,1110.66822510775,733.263376026871,460.3434729746
"Gosford","Females","60-64 - 65-69",3320,145.428223587302,335.428223587302,3510,1976.04408244528,829.202603813933,875.779833247249,785.102524709187,1.20299462126666,1.19714859814207,1048.43859965304,655.810419798875,400.934958322467
"Gosford","Females","65-69 - 70-74",3859,274.396591142529,338.396591142529,3923,1892.16870772938,794.006182980939,838.606390440578,751.777980466787,1.16983600506368,1.14778065437698,962.536191584603,654.984014236462,338.396591142529
